Season,State,Area(hec),Production(Ton),Fertilizer,Pesticide,Yield(Ton/hector)
3,0,1875601,3297591,313200679.5,615948.33,1.758151654
0,2,426080,769480,71183500.8,151649.6,1.805951934
2,40,81519,124893,7002720.23,18194.94,1.532072278
1,34,1366273,4166145,137537461.5,349230.98,3.049277121
2,49,262012,615799,40498346.4,85704.2,2.350270217
3,43,17330,54665,1284676.6,4840.8,3.154356607
1,0,400402,1191244,61039290.88,146152.76,2.975120004
2,16,1457100,2466400,153642023,390417,1.692677236
2,16,1487200,2590400,149887736,380672,1.741796665
1,20,12654,39797,189971.84,4861.14,3.145013434
1,34,1366273,4166145,138537461.5,352230.98,3.049277121
1,0,393619,1080072,64939054.88,126894.27,2.743952909
2,42,1079193,2599170,105624268.4,309965.97,2.408438528
3,0,1890960,3767357,286789620,652836,1.992298621
2,48,7303,10799,1278463.6,3882.13,1.478707381
2,11,2487000,8816000,252997310,643620,3.544833132
1,23,11546,48132,540236.4,1152.64,4.168716439
3,58,72253,141397,9072772.25,19288.55,1.956970645
3,0,1888683,3727039,296241932.5,617265.39,1.97335339
0,23,32560,41798,2073499.2,3464.8,1.283722359
3,58,174714,346022,15261743.2,44667.06,1.980505283
1,58,49762,148370,5117956.48,1521.42,2.98159238
2,49,262012,615799,39498346.4,82704.2,2.350270217
3,0,1875601,3297591,312200679.5,612948.33,1.758151654
3,0,1879539,4082738,303861225.8,654838.65,2.172201801
3,2,849093,1248966,127179079.3,277200.69,1.470941346
3,2,922658.68,974008,85348097.24,224664.67,1.055653646
1,10,276272,1234550,42496263.68,101983.36,4.468603405
3,63,200,250,1980966,5938,1.25
2,42,1102221,2734838,170748076.2,184377.57,2.481206582
1,34,1376387,4257111,146117767.6,280041.27,3.092960773
2,42,1075993,2770413,127033080.6,219958.53,2.574750022
2,24,3939826,6300825,656999651.5,1291142.58,1.59926479
2,31,162570,387270,15603274.1,39268.2,2.382173833
2,45,11158,20260,387780.58,2987.34,1.815737587
3,53,10920,26585,3186078.8,12379.2,2.43452381
3,22,147295,471608,23299389.2,48499.15,3.201792322
2,63,176790,427240,26916908.9,55340.7,2.416652526
2,1,905651,2468000,84737980.17,223412.75,2.72511155
2,40,78571,121453,9481371.4,9571.36,1.545773886
2,49,275861,344823,39643976.56,85034.13,1.249988219
2,56,2108904,5841539,206739317.9,500136.96,2.76994069
3,56,1406000,5133000,186560400,221960,3.650782361
3,4,119,238,1981457.42,5979.77,2
1,25,3900,10700,2617137,7986,2.743589744
2,49,259892,500880,38496371.44,38181.64,1.927262093
2,48,7248,20198,1785815.04,6608.16,2.786699779
2,59,5902577,11082993,750818108.7,1289566.94,1.877653269
0,0,276486,338015,44316934.72,85240.38,1.222539297
2,43,25841,70272,3191410.2,6044.35,2.719399404
2,43,15169,40864,556366.27,1297.61,2.693915222
2,25,664000,1028700,66814320,169640,1.549246988
2,53,3817,12250,2397257.53,7740.39,3.209326696
2,48,5884,16837,1070857.56,4058.28,2.861488783
3,44,915389,3317425,143118844.2,344847.82,3.624060372
2,10,2204046,7225373,232915402,592092.42,3.278231489
3,42,48096,118479,6260572.16,12871.68,2.463385729
2,40,71810,114896,8647582,16133.5,1.6
2,31,244000,645600,34393000,76400,2.645901639
2,42,964087,3088937,164591583.1,353712.19,3.204002336
1,9,116220,166198,9591274.8,15406.2,1.430029255
2,63,155000,235000,13830150,34300,1.516129032
1,42,224744,702645,34383695.36,82402.72,3.126423842
1,34,1206829,3569520,111853915.9,365116.99,2.957767836
0,58,63981,161477,8658571.76,18113.73,2.523827386
2,49,131989,184104,18071090.61,32637.03,1.39484351
2,31,223670,591000,36469198.4,70811.1,2.64228551
0,23,32560,41798,3073499.2,464.8,1.283722359
2,11,2735000,11000000,390214400,243150,4.021937843
2,40,83273,85653,5883454.91,14818.25,1.028580692
0,58,70498.28,170262,9710469.29,10919.5872,2.415122752
2,40,78571,121453,8481371.4,6571.36,1.545773886
0,2,454370,527490,72698814,156029.5,1.160926117
2,63,141000,205000,11930800,34890,1.453900709
3,43,11301,31718,220770.56,1705.62,2.806654278
3,34,4086590,10074261,582545833.6,361793.1,2.465199837
1,0,311437,610136,32741084.58,62401.77,1.959099272
2,22,246750,587390,24200577.5,61155,2.380506586
1,42,343122,1035706,46080170.88,21880.98,3.018477393
0,23,33646,78965,2156249.5,2776.1,2.346935743
2,43,30632,72221,3088281.52,1351.68,2.357697832
2,53,3817,12250,1397257.53,4740.39,3.209326696
1,25,32600,97900,3348840,2216,3.003067485
3,2,942310,1292796,141100348,289116.1,1.371943416
1,16,42800,111200,4461088,8124,2.598130841
3,43,6417,19052,389294.11,1010.73,2.968988624
1,25,11800,54700,117106,50,4.63559322
3,42,52005,106335,2105330.85,4521.3,2.04470724
2,25,665600,1157300,70111104,133776,1.738731971
0,34,423121,751970,38268425.57,125167.51,1.777198485
3,56,1584140,5861498,223595385.6,133572.6,3.700113626
2,40,73139,106899,8567854.11,13747.53,1.461586841
2,56,2426073,6500545,246774835.5,627778.98,2.679451525
2,1,1054282,2695000,102498863.9,271113.32,2.556242068
2,25,583500,472600,56282195,148710,0.809940017
3,43,13193,36118,1021827.25,1617.55,2.737663913
2,59,5875153,11374070,579465116.4,1700794.37,1.935961498
1,20,12654,39797,1189971.84,7861.14,3.145013434
2,53,3817,12250,3397257.53,10740.39,3.209326696
3,53,8382,24736,788884.82,3736.86,2.95108566
3,56,871135,3208328,93378765.9,179938.35,3.682928593
2,40,83273,85653,4883454.91,11818.25,1.028580692
2,49,124584,152500,8794367.28,22146,1.224073717
1,59,25121,54221,2172849.31,29.04,2.158393376
1,16,26178,62200,2121464.32,3947.64,2.37604095
3,2,849093,1248966,125179079.3,271200.69,1.470941346
1,10,339990,1463054,56396682.4,119796.3,4.303226565
3,10,1317338,4497284,206401694.7,497588.44,3.413918068
2,49,124029,158146,15545468.6,16844.64,1.275072765
1,0,319480,573189,28622130.4,67675.2,1.794131088
3,2,1016623,674135,159534937.9,332485.59,0.663112088
3,43,13193,36118,21827.25,1382.45,2.737663913
3,34,4001936,9649942,509087246.6,874425.92,2.411318422
2,44,1046987,2946004,163837633.3,394855.06,2.813792339
3,58,170228,373259,17066297.64,42961.56,2.192700378
3,56,1337020,4922944,167750824.2,285144.4,3.682027195
2,45,9790,23690,174016.8,944.1,2.419816139
1,16,38000,81100,3852980,5360,2.134210526
3,23,63814,161706,9350630.8,19334.9,2.534020748
3,42,11442,28334,855892.4,1004.7,2.476315329
0,0,238178,308745,31917242.4,61835.18,1.296278414
3,63,1330,3150,3779073.7,11680.8,2.368421053
2,22,243070,547520,22862181.9,60198.2,2.25251985
3,56,1337020,4922944,168750824.2,288144.4,3.682027195
1,59,7839,18016,224095.78,1118.64,2.298252328
2,20,270608,551716,40166138.56,40003.36,2.038801514
3,0,1793994,2692709,189396583.2,481378.38,1.50095764
2,11,2849000,11390000,426629200,874190,3.997893998
0,22,34235,94357,3880203.6,6666.95,2.756155981
3,56,1377866,4881871,211699080.1,225237.22,3.543066597
1,58,48858.28,196784,5924813.016,11100.398,4.027648947
0,0,307988,355825,50159886.68,70917.12,1.155320987
0,0,307988,355825,49159886.68,67917.12,1.155320987
2,31,166260,386070,18937899.2,31914.6,2.32208589
2,40,71810,114896,9647582,19133.5,1.6
2,17,1766150,1685799,179376899.5,456199,0.954504997
1,2,292610,932910,47258693.6,99265.7,3.188236902
0,23,33494,78214,4432726.8,8722.9,2.335164507
2,59,5837445,12434053,916790939.9,1911356.85,2.130050562
2,56,1526425,5342033,261178758,561777.25,3.499702245
1,42,360062,1163725,58809898.82,83414.88,3.23201282
0,9,546872,727414,77224570.88,46218.48,1.330135754
2,49,261663,545186,36458780.4,72115.53,2.083542572
3,63,1330,3150,779073.7,2680.8,2.368421053
1,59,2829,6741,1711074.23,5264.46,2.382820785
1,0,327468,622358,29001395.56,75867,1.90051547
3,58,170228,373259,17066297.64,42961.56,2.192700378
3,0,1769203,2877371,172115712.9,415608.72,1.626365657
3,0,1636050,2574284,175249657,337570.5,1.573475138
1,42,209257,935326,20670903.38,37943.97,4.469747726
2,20,273662,540128,32949374.02,54205.64,1.973704789
1,20,14703,55577,253234.75,853.95,3.779976875
1,53,5716,14863,435259.2,1342.36,2.600244927
3,34,3783766,8917625,385436021.6,980779.16,2.35681197
0,9,525890,471321,79944179.8,83401.3,0.896234954
3,43,16213,43642,279314.31,1622.49,2.691790538
2,4,51839,103673,4089034.63,10478.14,1.999903548
3,2,849093,1248966,124179079.3,268200.69,1.470941346
1,53,4100,15989,371675,1565,3.899756098
1,59,25659,79891,1407189.84,493.83,3.11356639
2,25,849599,1821136,143927124.2,308351.63,2.14352418
0,0,539665,557764,48978913.05,128312.9,1.033537472
1,20,17370,61915,1983471.2,3426.9,3.564478987
1,25,31238,100275,3715688.48,7308.54,3.210032653
2,59,5922643,13962896,991161155.4,1951472.19,2.357544765
2,22,257440,616820,23481411.2,55785.6,2.395975761
1,9,124429,236446,10841907.93,35572.99,1.900248334
2,45,9790,23690,2825983.2,9944.1,2.419816139
3,63,3550,8950,1464660,4899.5,2.521126761
3,2,1016623,674135,158534937.9,329485.59,0.663112088
0,9,534477,477325,55905238.18,106240.17,0.8930693
3,43,14130,39236,133064.8,1337.1,2.776786978
2,25,741042,1584355,115017942.2,238543.86,2.138009721
0,2,137925,154026,18137006.25,39273.75,1.116737357
3,0,1707340,2594392,202744212.8,352541.4,1.519552052
2,56,2108904,5841539,205739317.9,497136.96,2.76994069
1,20,14703,55577,746765.25,3853.95,3.779976875
1,53,3941,12049,377676.69,1699.47,3.057345851
1,20,14703,55577,253234.75,853.95,3.779976875
2,43,28330,80114,2093401.7,1649.1,2.827885634
2,49,121570,155993,17193992.7,20176.8,1.283153739
1,53,5716,14863,435259.2,1342.36,2.600244927
2,20,270608,551716,39166138.56,37003.36,2.038801514
2,40,82125,116997,7113950,20816.25,1.424621005
1,20,12654,39797,189971.84,4861.14,3.145013434
3,20,3761,11855,615889.07,2022.14,3.152087211
2,24,3939826,6300825,658999651.5,1297142.58,1.59926479
3,43,14130,39236,1133064.8,1662.9,2.776786978
0,23,22569,48727,260994.81,2906.37,2.159023439
3,23,4003,13135,1607025.49,4959.22,3.281289033
3,9,2907199,4589705,285754557,691727.76,1.578737816
3,53,10324,23489,270523.52,2593.08,2.275184037
0,2,153608.9,105328,12641988.23,20257.869,0.685689436
1,25,24600,74300,950032,834,3.020325203
2,4,51839,103673,4089034.63,10478.14,1.999903548
3,34,3639538,7202760,355293445.5,940279.88,1.979031405
2,17,2027000,3546790,318083570,662910,1.749773064
2,20,259805,523203,31657987,32568.8,2.013829603
3,56,1455643,5326634,173560708.6,302685.03,3.659299705
1,34,1310585,4424392,205954477.4,429493.05,3.375890919
3,56,585363,2768647,87706879.75,198877.05,4.729795016
2,31,165370,389170,19119402.7,30381.4,2.353328899
2,48,6053,11420,405776.99,1426.22,1.886667768
2,25,763205,1671308,113213426.8,245857.65,2.189854626
0,0,238178,308745,33917242.4,67835.18,1.296278414
2,40,82125,116997,5113950,14816.25,1.424621005
1,59,29947,75449,3520799.12,6882.51,2.519417638
0,9,581128,1010341,85727082.88,185772.24,1.738585991
3,63,3550,8950,1464660,4899.5,2.521126761
1,42,343122,1035706,48080170.88,27880.98,3.018477393
3,42,40896,102639,4909063.04,8041.92,2.509756455
3,42,40896,102639,4909063.04,8041.92,2.509756455
3,2,1014731.14,1306932,134365134.1,159356.9824,1.287958897
0,9,583274,682933,54218549.58,142818.5,1.170861379
3,23,62170,114027,7293478,6947.2,1.834116133
3,53,12061,33581,540310.31,346.58,2.784263328
2,56,2921793,7509866,483339035.2,695230.32,2.570293652
1,59,29947,75449,1520799.12,882.51,2.519417638
2,63,155000,220990,14341900,34200,1.425741935
3,43,13193,36118,1021827.25,1617.55,2.737663913
3,63,200,250,2980966,8938,1.25
2,31,157050,364980,15667716.5,39403.5,2.323973257
2,49,259892,500880,39496371.44,41181.64,1.927262093
1,58,47334,144706,6474511.94,12620.22,3.057125956
3,43,15938,41338,1483459.16,290.54,2.593675493
2,1,1353000,4142000,212652230,443490,3.061345159
0,23,22569,48727,1260994.81,93.63,2.159023439
1,16,47541,132050,6711150.2,13639.35,2.77760249
3,0,1879539,4082738,302861225.8,651838.65,2.172201801
0,34,283859,575294,35251632.89,59448.98,2.026689307
3,63,1000,1600,872290,2780,1.6
3,23,63434,125124,8626463.68,14933.22,1.972506858
2,31,162570,387270,14603274.1,36268.2,2.382173833
2,45,14790,21220,400169.3,697.5,1.434753212
1,59,2829,6741,711074.23,2264.46,2.382820785
1,20,15315,55057,1965137.15,2666.55,3.594972249
2,10,1903772,7458657,316919885.4,622244.76,3.917831022
3,43,14490,46397,93660.1,2087.7,3.20200138
1,34,1376387,4257111,147117767.6,283041.27,3.092960773
2,16,1424765,2668600,222315001.6,535410.7,1.873010637
2,59,5837298,14353736,878264538.4,1803562.38,2.458969201
3,43,14490,46397,93660.1,2087.7,3.20200138
3,0,1769203,2877371,171115712.9,412608.72,1.626365657
3,53,12061,33581,459689.69,3346.58,2.784263328
3,22,147295,471608,22299389.2,45499.15,3.201792322
2,10,1905726,5792415,313560145.9,448374.24,3.039479442
2,25,792207,1808275,120405722.8,274272.45,2.282578922
2,48,7303,10799,2278463.6,6882.13,1.478707381
1,22,70742,232551,8474352.4,15759.7,3.287311639
2,56,2578000,8191000,342905200,409480,3.177269201
2,53,4298,16082,1302864.4,4495.7,3.741740344
1,17,12070,29400,900300.8,1586.6,2.435791218
3,2,3226450,8343100,493453462.5,1126257.5,2.585845124
1,58,47290.01,149217,2922022.475,605.7033,3.155359874
0,2,797000,743000,82585610,209190,0.932245922
2,56,2382500,5218300,224742525,732575,2.190262329
3,44,495113,1690109,72742258.48,157387.29,3.413582354
1,9,82265,181555,11418724.4,24147.45,2.206953139
1,34,1376387,4257111,146117767.6,280041.27,3.092960773
1,58,37186,83239,1680670.28,2924.64,2.238449954
2,25,664000,1028700,65814320,166640,1.549246988
2,10,1789170,5039954,236675278,280267.2,2.816922931
3,4,119,238,981457.42,2979.77,2
2,31,122690,257580,17501652,35033.9,2.099437607
3,44,828103,2813045,118652602.5,220587.81,3.396974772
2,10,1789170,5039954,237675278,283267.2,2.816922931
1,23,12777,46943,9087.86,3827.91,3.674023636
2,63,148000,222000,14707240,36960,1.5
2,53,26263,66868,682240.19,828.38,2.546091459
1,59,18175,40620,321129.25,2001.5,2.234938102
2,24,3939826,6300825,656999651.5,1291142.58,1.59926479
1,20,14200,45552,141360,1598,3.207887324
3,42,52005,106335,2105330.85,4521.3,2.04470724
2,49,122740,134807,12026396.2,30139.8,1.098313508
1,0,389140,1155877,56682312,114633.4,2.970337154
0,2,150654,126012,22237558.08,40715.82,0.836433151
3,0,1707340,2594392,199744212.8,343541.4,1.519552052
2,48,7039,19873,6858.56,2366.49,2.823270351
2,10,2000212,7374681,314853476.9,657069.96,3.686949683
2,17,1634912,1325175,217097260.8,258585.92,0.810548213
2,4,62372,95115,5162353.6,15087.88,1.524963124
1,25,3900,10700,2617137,7986,2.743589744
2,20,246539,620027,36815100.16,87684.82,2.514924616
1,0,393619,1080072,63939054.88,123894.27,2.743952909
0,2,742000,814000,97982800,115720,1.09703504
0,2,819731,501365,78989422.8,231721.99,0.611621373
3,2,1008437.16,1333906,143246851.4,87759.3444,1.322745782
1,53,4574,13942,1415854.46,4993.72,3.048097945
2,44,1046987,2946004,162837633.3,391855.06,2.813792339
2,56,2578000,8191000,341905200,406480,3.177269201
3,0,1890960,3767357,288789620,658836,1.992298621
2,45,15874,21957,431648.8,1396.54,1.383205241
3,53,8382,24736,1788884.82,6736.86,2.95108566
3,53,12410,25326,488207.2,393.9,2.04077357
2,20,259805,523203,30657987,29568.8,2.013829603
3,23,12836,54206,849713.28,4764.12,4.222966656
3,53,11411,28051,477772.6,4174.24,2.458242047
1,0,312471,630162,38905671.41,65743.62,2.01670555
1,25,33099,105505,3782474.51,5936.73,3.187558537
0,9,2939790,4444354,286599184.3,758345.4,1.511793019
2,56,2848794,7056175,299342507.2,760174.38,2.476898997
3,53,10324,23489,2270523.52,8593.08,2.275184037
3,2,3376000,5910000,449358400,537160,1.750592417
3,0,1707340,2594392,200744212.8,346541.4,1.519552052
1,42,343122,1035706,46080170.88,21880.98,3.018477393
1,20,13953,44845,196760.32,697.86,3.214004157
0,58,77533,168108,9342902.2,9405.28,2.168212245
2,20,252163,591755,38819059.33,80213.79,2.346716211
2,42,1102221,2734838,170748076.2,184377.57,2.481206582
1,20,13680,45267,1291673.6,1514.4,3.308991228
2,48,5854,16837,78346.24,775.48,2.876153058
2,48,5973,17260,1084637.75,3909.45,2.889670182
2,43,33638,78705,2811579.52,2972.58,2.339764552
3,43,16213,43642,1279314.31,4622.49,2.691790538
1,42,268044,762759,24509747.48,80093.64,2.845648476
2,31,223670,591000,36469198.4,70811.1,2.64228551
2,10,2113344,7217903,206466980.5,546469.44,3.415394276
3,10,1360882,4954415,232745092.3,500526.34,3.640591175
2,1,1384700,4451000,211205275,481645,3.214414675
2,59,5631949,11938078,933523048.4,1345667.76,2.11970634
1,42,284632,822692,31350352.72,47619.04,2.890370724
3,43,16213,43642,279314.31,1622.49,2.691790538
3,56,871135,3208328,92378765.9,176938.35,3.682928593
3,44,495113,1690109,72742258.48,157387.29,3.413582354
3,2,3379000,5338000,430532090,740380,1.579757325
2,42,1030464,2103709,96554026.88,254616,2.041516249
2,25,658500,1228400,100607470,105945,1.865451784
3,58,161978,362634,15542813.14,39114.28,2.238785514
0,2,797000,743000,82585610,209190,0.932245922
2,10,2113344,7217903,205466980.5,543469.44,3.415394276
0,9,549012,725206,85694484.92,178173.96,1.320929233
1,0,311437,610136,31741084.58,59401.77,1.959099272
2,40,72620,116879,10473211.2,20869.4,1.609460204
2,17,1766150,1685799,178376899.5,453199,0.954504997
3,58,72253,141397,10072772.25,22288.55,1.956970645
0,34,283859,575294,34251632.89,56448.98,2.026689307
2,1,1384700,4451000,210205275,478645,3.214414675
2,63,166000,308800,21144400,23560,1.860240964
0,34,212971,471282,34676901.92,67280.43,2.212892835
0,0,238178,308745,32917242.4,64835.18,1.296278414
3,43,15980,42773,1654437.8,835.2,2.676658323
1,10,339990,1463054,55396682.4,116796.3,4.303226565
2,48,7039,19873,993141.44,5366.49,2.823270351
4,4,56460,107740,2770683.2,143.4,1.908253631
3,0,1875601,3297591,312200679.5,612948.33,1.758151654
2,40,71613,114785,9274750.72,21212.94,1.602851438
3,4,7,6,998837.23,2998.32,0.857142857
2,25,809367,1819260,130279327.4,280278.45,2.24775658
2,45,11860,19480,582124,1102.4,1.642495784
3,2,3222020,8052660,552414155.2,1189147.4,2.499258229
1,17,34311,94770,3893257.36,6695.07,2.76208796
3,56,829557,3798058,141484710.3,303936.09,4.578417155
1,25,33700,96000,3303827,4414,2.848664688
2,56,2108904,5841539,205739317.9,497136.96,2.76994069
3,34,4270328,8915100,403407115.8,1314801.68,2.087685068
3,43,16637,47452,699136.81,1325.62,2.852196911
3,58,148893,335529,15131067.62,28267.53,2.253490762
2,63,141000,205000,9930800,28890,1.453900709
2,49,250625,391529,25598831.25,64668.75,1.562210474
3,56,1239053,4224208,120637833,319153.78,3.409223011
2,17,1634912,1325175,216097260.8,255585.92,0.810548213
0,0,127223,193215,20851822.48,44072.51,1.518711239
2,45,14790,21220,599830.7,2302.5,1.434753212
1,42,343122,1035706,45080170.88,18880.98,3.018477393
2,20,246959,551758,33683105.91,60678.93,2.234208917
1,59,5629,12643,1443854.8,4367.59,2.246047255
2,49,261663,545186,36458780.4,72115.53,2.083542572
2,25,741042,1584355,116017942.2,241543.86,2.138009721
1,34,1376387,4257111,145117767.6,277041.27,3.092960773
0,2,153608.9,105328,14641988.23,26257.869,0.685689436
3,9,2489419,1828633,268703654.5,519777.99,0.734562161
2,16,1516400,2784600,253027328,497412,1.83632287
2,44,1189264,4135049,191898620.8,413242.4,3.476981562
1,42,74998,292230,6423302.04,14999.52,3.896503907
0,0,238178,308745,33917242.4,67835.18,1.296278414
2,40,80222,120365,7513960.86,18659.94,1.500398893
2,10,1396651,3222776,135240516,326196.24,2.307502733
3,63,900,1800,892072,2811,2
3,4,7,6,1998837.23,5998.32,0.857142857
3,42,53889,109350,2128616.13,7705.59,2.029171074
0,23,22569,48727,1260994.81,93.63,2.159023439
3,2,1016623,674135,157534937.9,326485.59,0.663112088
3,0,1793994,2692709,187396583.2,475378.38,1.50095764
2,25,655600,1045200,81726676,138232,1.594264796
1,59,29145,87266,3727319,7200.75,2.994201407
1,59,6607,18281,371211.81,951.83,2.766913879
1,20,12654,39797,189971.84,4861.14,3.145013434
3,56,1406000,5133000,185560400,218960,3.650782361
